page_id,page_name,party,disclaimer,amount_spent_eur,number_of_ads_in_library,path,date_produced,spend,party1,party2,source,remove_em
356515104370992,Joona Räsänen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
246600205352746,KD Nuoret/KD Unga,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
123882204350479,Mika Ebeling,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1732176777092420,Anna-Kaisa Pelto,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
699097956820901,KD Riihimäki,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
423754975068118,KD Pohjanmaa - KD Österbotten,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
422319661162649,May-Gret Axell,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
151086361568628,Duunitori,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
323922941574892,Stefan Salonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
284016135630545,Pia Rendic,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
364985376911128,Maija Silvennoinen KD,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
233821960362203,Jaakob Happonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
241586266526335,Annemari Kiekara,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107924141030716,KD Rautalampi,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
570509890128736,Evelyn Hynynen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
809346289428090,Kirsti Siljander,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1941570599444670,Jani Liukkonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
739293396223469,KD Heinola,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1441184239228050,Jukka Paananen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
361966104532457,Leo Byskata,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
426401364854725,Raision seudun kristillisdemokraatit - KD,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
329085834305412,Merja Eräpolku,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
392778837556923,Pentti J. Rönkkö,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1964589417153540,Miikka-Markus Leskinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1397336533905190,Hilkka Nivukoski,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
633338786787265,Pirkko Parjanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1935883579826090,Jasu Markkanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
428239787315215,Reija Taupila,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
109141158751400,Annamari Brandao KD,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
680604092036991,Roosa-Maria Kauppinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
400297740318605,Päivi Kovanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
372612813581287,Esa Savolainen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
819419371529925,Sonja Huttunen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1831890950417100,Kimmo Rantanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1.87201e+15,Ulla Lehtikangas,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
370303593526045,Hannu Laaksonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
333456857301240,Viljami Haavisto,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2481848811832480,Sari Savela,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1426773704008470,Anita Viik-Ingvesgård,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
579281918937270,Kristiina Kunnas,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
393891721427370,Tomi Kaunismäki,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
945110922315220,Kati Nummensalo,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
908713169185916,KD Keski-Suomi,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
259539541383840,Tiina Sinkkonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106219704759437,Poliitikko Ville Auvinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
376957056217102,Ina Kuula,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
513939201954332,Sirpa Pursiainen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
316264769241317,Tiina Hyttinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
278040439558974,Pasi Mustonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1860356294220470,Hannamari Auvinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
997707393686941,Pirjo Merihonka,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
544178606104826,Elsi Ranta,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
277417609594520,Kauko Turunen poliitikko,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1686080518350310,Tuulikki Tepora,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
411312255703350,Päivi Räsänen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
536431939706104,Kaarina Järvenpää,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
496704307522506,Niko Kivimäki,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
848778281846875,Jussi Mikkonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102925195202891,Mikaela BL kristillisdemokraatit,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1121601694542879,Hannele Saari KD Häme,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
322823524482207,Kristiina Drotár,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
787293304945967,Eija Hauska-Mertanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
295576507787572,Juhana Lähdesmäki,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2345212122367430,Lassi Hyttinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
7231634358,Kristillisdemokraatit - Helsingin piiri,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
101404196178516,David Pettersson politiker,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107671439255305,Elie El-Khouri,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100452085439970,KD Savonlinna,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
882877258423281,Riitta Kuismanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
349796185771054,Tomi Kuosmanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
164696826881379,Sonja Falk,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
174193699279969,Peter Östman,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
340578349898579,KD Satakunta,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
438322596909903,Ritva Huusko,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
815191915217708,Sari Tanus kansanedustajana,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1229660440487920,Kikkis Mikkola,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1466885586663460,Satu Melkko,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1210848342335650,Aleksi Sarasmaa,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
780244912356273,Matti Karppa,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106591092737615,Pertti Vallittu,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
172462636123551,Soili Haverinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
458555554681015,Mirja-Irene Hätälä,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
116530565055822,KD-Naiset,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
277115526061347,Jaana Kallio,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
334050294105934,Arvo Kristiansson,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
157614802920,Kristillisdemokraatit,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
860173397337278,Antero Laukkanen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1468858586678140,Pirkka Aalto,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
334662953824958,Tapio Puolimatka,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
129082145514,Sari Essayah,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
888194464523887,Marika Visakorpi,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
370910663722266,Soile Punkari,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107520531165984,Ami Rinta-Valkama,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102910542623618,Iida Hovi,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
496893060717926,Varpu Kivelä,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
388230268408380,Tiina Haapal,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1561498884114650,Jarmo Pippola,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
124635207603114,Aki Ruotsala,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106519077991610,Kristillisdemokraatti Mirja Kolehmainen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
373482823378855,Ville Auvinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1466885586663463,Satu Melkko - Poliitikko,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
405861973112203,Miikka Korpiranta,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1079821932201430,Krista Dachauer,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
317522295777565,Lohjan Kristillisdemokraatit,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
276285533061464,Maaret Lommi,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
138353536233412,Jere Riikonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
375083566389763,Erkki Suhonen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1864068310518400,Pentti Ahopelto,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
409580482437707,Loviisa Kaartokallio,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1909345309294980,Ismo Portin,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1267778906604240,Piia Nurmela,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
352134812559652,Jan Axberg KD Vantaa,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
111145281424076,Jaakko Ikonen -poliitikko,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1745807112398600,Päivi Åhlgren,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
168011129909703,Sari Kyllönen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
200701863397129,Leena Askeli,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
252335595190774,Johanna Yli-Kaatiala,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
700258096663971,Jouko Jääskeläinen,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
762159567492266,Pertti Riihelä,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1619935714981900,Linda-Riina Laakso,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2365048243719900,Rauno Taskinen Eduskuntaan 2019,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106735595667931,Pentti J. Rönkkö Kansanedustajaehdokas - KD,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
523099447705950,Tiina Tuomela,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102758438535141,Marjut Hovi - eduskuntavaalit 2023,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
644939695936775,Juha Vähäkangas,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
521830417888578,KD Pirkanmaan piiri,KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1887310591531080,Anne Ahlefelt,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
343089085765596,Nils Torvalds,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
381018139108951,Barbara Heinonen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107780645463766,Katariina Leino - ehdolla eduskuntaan,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
113545734932073,Marja Lindberg SFP RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
610887855772014,Patrik Björkman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
596385110408191,Kaarle Hurtig,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
632169337216405,Peppi Wilson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
364081750418196,Mikaela Björklund,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
191883307265,Svenska folkpartiet i Finland,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
109114540760140,SFP Tavastland - RKP Häme,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
803386486399268,Christoffer Ingo,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
650574484996753,SFP i Sjundeå - Siuntion RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
239352222831627,SFP Sibbo - RKP Sipoo,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
356301551123582,SFP i Österbotten,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
104776681666617,Alex Seitsamo,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
110654724793003,Frida Forsblom-Prittinen Sfp/Rkp,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
104591978130770,Karin Cederlöf,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
833417840329888,John Eriksson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
353529514857561,Eva Biaudet,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
617062008429711,Mikaela Nylander,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1469210416687290,Markus Rantala,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
227567280653911,SFP i Åbo - Turun RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
176631419503578,Fred Granberg,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
674233092640028,Niklas Andersson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2.29902e+15,Freja Pontán,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
152603821504784,SFP i Esbo / RKP Espoo,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
747459212096679,Håkan Blomberg politiker - poliitikko,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2251922594829590,Filip Hamro-Drotz,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
737535399686571,Birgitta Johansson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
298319414187594,Tanja Von Knorring,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1907077392889900,Allan Buss,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1725781510856300,Janina Fry,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102816989353194,Alexandra Lundmark SFP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1461538363888690,Anita Westerholm,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1569608096585240,Veronica Rehn-Kivi,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1425108367791140,Otto Andersson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
889471807743208,Mats Löfström,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
963101687034142,SFP i Kotka,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2233771720218590,Gunvor Brettschneider,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
253483991745905,Heidi Seppälä,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
269672499759035,Mia Heijnsbroek-Wirén,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2076046785787420,Sharie Sveholm,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
810168269336912,Kaj Lindqvist,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
387663674960044,Kristel Pynnönen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
126206450772264,Anna Jungner-Nordgren,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
389592434735592,Viveca Hansson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
130342453687731,Anna-Maja Henriksson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
553061245201142,Jan Strang,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1399777853407140,Ida-Marie Jungell,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2115418481885180,Mikael Holmberg,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
254995314554100,SFP i Borgå - RKP Porvoo,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
255358125157777,Ulf Stenman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
156454965275876,Anna Korkman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
790765324307350,Anders Adlercreutz,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1745255925752590,Catharina von Schoultz,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
473376463175378,Sari Somppi,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
144821005614879,SFP i Nyland - RKP Uusimaa,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1580357905513990,Cecilia Ehrnrooth,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
720642258100210,Paul Taimitarha,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
380812649357388,Märta Marjamäki,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
172659206933,Svensk Ungdom - RKP-nuoret,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1869371656612250,Micaela Röman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
448116415229902,Henrik Wickström,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
145265965535213,Silja Borgarsdóttir Sandelin,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
230470223784285,Michael Oksanen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
326779207937492,Heidi Himmanen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
637693246663680,Janne Strang,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1520439908088460,Kenth Nedergård,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
965115236907481,Nicke Wulff,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2269962146591070,Kari Salmi,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1506788009337270,Frida Sigfrids,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
432450826819256,Filip Björklöf,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
266603130709392,Sean Bergenheim,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
187093477974252,Anders Wikström - Riksdagen 2023 Eduskuntaan,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106279736072242,SFP i Helsingfors,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1.27519e+15,Leena Nikkari-Östman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
105204505765329,SFP Samkretsen - RKP:n Yhteispiiri,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
247410845719596,Stina Wahlsten,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
166764656737212,Christoffer Hällfors,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100138482746439,Pekka Sinervo   RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
290501338278566,Anton Nilsson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
417857502294087,Calle Wikman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1887310591531083,Anne Ahlefelt SFP - RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
467678343767947,Sixten Laine,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
111436698934569,Mikko Ollikainen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1684264761693510,Sandra Bergqvist,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
271410273726997,Kristian Rehnström,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
431112323605929,Runa Ismark,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1907428219501440,"Isabella ""Bella"" Alén",RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1808569086119208,Niklas Guseff Politik,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102262568628598,SFP - RKP Kuopio,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
597589787003469,Thomas Blomqvist,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
373821350115315,Nanna Rosengård,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
419850158145136,Åsa Gustafsson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
191629510969187,RÁB Sápmi / RKP Saame,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
110713984388014,Wilhelm von Nandelstadh,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
169404349771683,SFP i Egentliga Finland / RKP Varsinais-Suomi,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
295339404488920,Folke Pahlman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
160155194000381,Patrik Karlsson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100663339553563,Filip Schauman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
259875321602464,Jens Berg,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
572374492957488,Eva-Lena Gästrin,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
368931117025269,Alexandr Kliucharev-Foy,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
402903670518380,Fredrika Åkerö,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
205605269911704,Simon Granroth,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
631086657025301,SFP i Satakunta,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1843887682545570,Markus Blomquist,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
454762371229005,Elin Blomqvist-Valtonen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2180624142228230,Kari Harju,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1251962688172940,Niklas Rönnberg,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2567427803329800,Caroline Högel,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102443392272479,Fredrik Waselius - SFP RKP,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
386016211773058,Karin Palmén,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
243322786556419,Kenneth Eriksson,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
321371804682422,Sabrina Kaleva,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2067935839941010,Hans Snellman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
796480473754284,Lotta Keskinen,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
352947778651288,Sammol Lukkari,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1854582881493140,Ida-Maria Skytte,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1158807000912840,Ulla Achrén,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
268128827229888,Pia-Lisa Sundell,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2266075230340540,Bo Harald,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
104405313050307,Martin Norrgård,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1563024037271370,Tanja Maria Nyman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
754569934929044,Marjo Österdahl,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
515822055510688,Niclas Sjöskog,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
353889927987920,SFP i Karis,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
268670670234757,Ramieza Mahdi,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
777815458972138,Joakim Strand,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1449434138617780,Ida Schauman,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
150470741712965,Sfp i Kyrkslätt,RKP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
199524657061148,Oskar Viding,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
369832959763516,Janakkalan Perussuomalaiset ry,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
537193963295075,Perussuomalaiset Haapavesi,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
140130819391744,Mika Niikko,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
